,tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
501,tt11252440,movie,Psycho Goreman,Psycho Goreman,2020,95,"Comedy,Horror,Sci-Fi",6.3,14947
1686,tt11651796,movie,AK vs AK,AK vs AK,2020,108,"Action,Comedy,Crime",6.9,15126
661,tt7545266,movie,Like a Boss,Like a Boss,2020,83,Comedy,4.7,15198
230,tt8461224,movie,The Tax Collector,The Tax Collector,2020,95,"Action,Crime,Drama",4.8,15241
271,tt4106514,movie,The Postcard Killings,The Postcard Killings,2020,104,"Crime,Drama,Mystery",5.8,15307
376,tt8615822,movie,Occupation: Rainfall,Occupation: Rainfall,2020,128,"Action,Sci-Fi",4.7,15311
1201,tt10627584,movie,The Life Ahead,La vita davanti a sé,2020,94,Drama,6.8,15437
1791,tt10930586,movie,Shikara,Shikara,2020,118,"Drama,History,Romance",3.4,15455
463,tt10276470,movie,Work It,Work It,2020,93,"Comedy,Music",6.2,15464
1559,tt9601220,movie,Black Bear,Black Bear,2020,104,"Comedy,Drama",6.5,15817
3602,tt14888874,movie,Demon Slayer: Kimetsu no Yaiba - Mt. Natagumo Arc,Kimetsu no Yaiba: Natagumo Yama Hen,2020,138,"Action,Animation,Fantasy",8.8,15817
50,tt8310474,movie,Bruised,Bruised,2020,129,"Drama,Sport",6.2,15919
623,tt7510346,movie,The Turning,The Turning,2020,94,"Drama,Horror,Mystery",3.9,16029
388,tt5843876,movie,Chemical Hearts,Chemical Hearts,2020,93,"Drama,Romance",6.3,16080
362,tt8597594,movie,Adverse,Adverse,2020,94,"Crime,Thriller",4.3,16183
459,tt4685762,movie,The Craft: Legacy,The Craft: Legacy,2020,97,"Drama,Fantasy,Horror",4.6,16274
928,tt11394332,movie,Spree,Spree,2020,93,"Comedy,Crime,Horror",5.9,16414
589,tt7456312,movie,The Last Thing He Wanted,The Last Thing He Wanted,2020,115,"Crime,Drama,Mystery",4.3,16656
2071,tt11750282,movie,Don't Listen,Voces,2020,97,"Adventure,Drama,Horror",6.1,16716
892,tt11390036,movie,A Fall from Grace,A Fall from Grace,2020,120,"Crime,Drama,Mystery",5.9,16921
1144,tt10600398,movie,We Can Be Heroes,We Can Be Heroes,2020,100,"Action,Comedy,Drama",4.7,16970
3651,tt12298506,movie,Black Box,Black Box,2020,100,"Horror,Mystery,Sci-Fi",6.2,17041
192,tt5439812,movie,Zola,Zola,2020,86,"Comedy,Crime,Drama",6.5,17134
349,tt5774062,movie,Spontaneous,Spontaneous,2020,101,"Comedy,Drama,Horror",6.5,17254
356,tt4411584,movie,The Secret: Dare to Dream,The Secret: Dare to Dream,2020,107,"Drama,Romance",6.5,17313
1460,tt9506474,movie,The Hater,Sala samobójców. Hejter,2020,135,"Drama,Thriller",7.1,17499
678,tt8907986,movie,Angrezi Medium,Angrezi Medium,2020,145,"Comedy,Drama",7.2,17680
321,tt10199914,movie,The Boys in the Band,The Boys in the Band,2020,121,Drama,6.8,17819
1047,tt8004664,movie,Come Play,Come Play,2020,96,"Drama,Horror,Mystery",5.8,17921
85,tt8338762,movie,The Nest,The Nest,2020,107,"Drama,Romance,Thriller",6.3,17972
859,tt7805960,movie,Torbaaz,Torbaaz,2020,133,"Action,Drama,Sport",5.1,18041
1058,tt8009744,movie,Worth,What Is Life Worth,2020,118,"Biography,Drama,History",6.8,18097
1000,tt10515526,movie,Lootcase,Lootcase,2020,132,"Comedy,Crime",7.5,18380
1005,tt7979142,movie,The Night Clerk,The Night Clerk,2020,90,"Crime,Drama,Mystery",5.6,18444
286,tt10183816,movie,Dangerous Lies,Dangerous Lies,2020,96,"Crime,Mystery,Thriller",5.3,18543
950,tt7923220,movie,Inheritance,Inheritance,2020,111,"Drama,Mystery,Thriller",5.6,18871
130,tt11100856,movie,"Love, Guaranteed",Love Guaranteed,2020,90,"Comedy,Romance",5.6,18925
377,tt10230426,movie,Mrs. Serial Killer,Mrs. Serial Killer,2020,106,"Crime,Drama,Thriller",4.1,19097
1531,tt9580138,movie,Mortal Kombat Legends: Scorpion's Revenge,Mortal Kombat Legends: Scorpion's Revenge,2020,80,"Action,Adventure,Animation",7.4,19412
1705,tt11656172,movie,Hard Kill,Hard Kill,2020,98,"Action,Thriller",3.1,19447
348,tt7134096,movie,The Rhythm Section,The Rhythm Section,2020,109,"Action,Drama,Mystery",5.4,19538
328,tt12567088,movie,Raat Akeli Hai,Raat Akeli Hai,2020,149,"Crime,Drama,Mystery",7.2,19557
1273,tt9345754,movie,The Occupant,Hogar,2020,103,"Drama,Thriller",6.4,19675
768,tt8983164,movie,Chhalaang,Chhalaang,2020,136,"Comedy,Drama,Sport",6.7,19811
875,tt11388406,movie,Horse Girl,Horse Girl,2020,103,"Drama,Mystery,Thriller",6,19845
1895,tt9820556,movie,Breach,Breach,2020,92,"Action,Horror,Sci-Fi",2.9,19864
1044,tt9173418,movie,Brahms: The Boy II,Brahms: The Boy II,2020,86,"Drama,Horror,Mystery",4.7,20345
802,tt7736496,movie,Jingle Jangle: A Christmas Journey,Jingle Jangle: A Christmas Journey,2020,122,"Family,Fantasy,Musical",6.4,20688
121,tt5206260,movie,The Willoughbys,The Willoughbys,2020,90,"Adventure,Animation,Comedy",6.4,21353
507,tt4823776,movie,The SpongeBob Movie: Sponge on the Run,The SpongeBob Movie: Sponge on the Run,2020,91,"Adventure,Animation,Comedy",5.9,21369
521,tt7363104,movie,Khuda Haafiz,Khuda Haafiz,2020,133,"Action,Crime,Drama",7.1,21569
1193,tt8143990,movie,Kajillionaire,Kajillionaire,2020,104,"Comedy,Crime,Drama",6.4,21877
366,tt10229558,movie,The Dark and the Wicked,The Dark and the Wicked,2020,95,Horror,6.1,22001
68,tt5096470,movie,Love Wedding Repeat,Love Wedding Repeat,2020,100,"Comedy,Romance",5.6,22101
763,tt8980602,movie,The Kid Detective,The Kid Detective,2020,100,"Comedy,Drama,Mystery",7,22132
1058,tt9179096,movie,Minamata,Minamata,2020,115,Drama,7.2,22766
701,tt11327514,movie,Uncle Frank,Uncle Frank,2020,95,"Comedy,Drama",7.3,22788
1012,tt7983894,movie,Ammonite,Ammonite,2020,117,"Drama,History",6.5,22795
578,tt6199572,movie,Capone,Capone,2020,103,"Biography,Crime,Drama",4.7,22918
1485,tt9537292,movie,Ala Vaikunthapurramuloo,Ala Vaikunthapurramuloo,2020,163,"Action,Comedy,Drama",7.3,23288
911,tt9076562,movie,Irresistible,Irresistible,2020,101,"Comedy,Drama",6.3,23297
221,tt11140488,movie,The Wolf of Snow Hollow,The Wolf of Snow Hollow,2020,85,"Comedy,Horror,Mystery",6.2,24107
539,tt10314450,movie,Becky,Becky,2020,93,"Action,Crime,Drama",6,24202
878,tt11388580,movie,Miss Americana,Miss Americana,2020,85,"Biography,Documentary,Drama",7.4,24450
475,tt10287954,movie,Rose Island,L'incredibile storia dell'Isola delle Rose,2020,117,"Adventure,Biography,Comedy",7,24620
401,tt4532038,movie,The War with Grandpa,The War with Grandpa,2020,94,"Comedy,Drama,Family",5.6,24668
2159,tt3111426,movie,Lost Girls,Lost Girls,2020,95,"Crime,Drama,Mystery",6.2,24682
609,tt7488208,movie,Over the Moon,Over the Moon,2020,95,"Adventure,Animation,Comedy",6.3,24790
1250,tt8201852,movie,You Should Have Left,You Should Have Left,2020,93,"Horror,Mystery,Thriller",5.4,25406
194,tt6882604,movie,Archive,Archive,2020,109,"Drama,Mystery,Sci-Fi",6.4,26123
893,tt9059704,movie,An American Pickle,An American Pickle,2020,88,"Comedy,Fantasy",5.7,26313
788,tt7711170,movie,Alone,Alone,2020,98,"Drama,Horror,Mystery",6.2,26558
1897,tt10964430,movie,Thappad,Thappad,2020,142,Drama,7,26647
1106,tt11456054,movie,Run Hide Fight,Run Hide Fight,2020,109,"Action,Crime,Drama",6.3,26964
2668,tt11905962,movie,Sputnik,Sputnik,2020,113,"Drama,Horror,Mystery",6.4,27034
619,tt8851668,movie,The Lovebirds,The Lovebirds,2020,86,"Action,Comedy,Crime",6.1,27642
1579,tt9614460,movie,Chhapaak,Chhapaak,2020,120,"Biography,Drama",5.4,27689
779,tt6587640,movie,Trolls World Tour,Trolls World Tour,2020,91,"Adventure,Animation,Comedy",6.1,28396
256,tt10161886,movie,The Prom,The Prom,2020,130,"Comedy,Drama,Musical",5.9,29094
106,tt10065694,movie,Antebellum,Antebellum,2020,105,"Drama,Horror,Mystery",5.8,29574
2240,tt3152592,movie,Scoob!,Scoob!,2020,93,"Adventure,Animation,Comedy",5.6,29783
903,tt9072352,movie,Relic,Relic,2020,89,"Drama,Horror,Mystery",6,29901
531,tt10310140,movie,Fatman,Fatman,2020,100,"Action,Adventure,Comedy",5.9,29925
2015,tt3089630,movie,Artemis Fowl,Artemis Fowl,2020,95,"Adventure,Family,Fantasy",4.3,30271
1704,tt9691136,movie,Shadow in the Cloud,Shadow in the Cloud,2020,83,"Action,Horror,War",5,30291
854,tt11382384,movie,The Dissident,The Dissident,2020,119,"Crime,Documentary,Thriller",7.8,30382
834,tt7772582,movie,Never Rarely Sometimes Always,Never Rarely Sometimes Always,2020,101,Drama,7.4,30904
661,tt11317142,movie,Shiva Baby,Shiva Baby,2020,77,"Comedy,Drama",7.1,32200
95,tt5144174,movie,The Dry,The Dry,2020,117,"Crime,Drama,Mystery",6.9,32256
1615,tt12987894,movie,American Murder: The Family Next Door,American Murder: The Family Next Door,2020,83,"Crime,Documentary",7.2,32259
1076,tt9196192,movie,Cuties,Mignonnes,2020,96,Drama,3.6,32517
363,tt7149730,movie,The Silencing,The Silencing,2020,93,"Action,Crime,Mystery",6.3,33432
925,tt9086228,movie,Gretel & Hansel,Gretel & Hansel,2020,87,"Fantasy,Horror,Mystery",5.5,33758
1174,tt10612922,movie,One Night in Miami...,One Night in Miami...,2020,114,Drama,7.1,34081
1287,tt8242084,movie,My Spy,My Spy,2020,99,"Action,Comedy",6.3,34161
2939,tt11989890,movie,David Attenborough: A Life on Our Planet,David Attenborough: A Life on Our Planet,2020,83,"Biography,Documentary",8.9,34354
1265,tt9340860,movie,Let Him Go,Let Him Go,2020,113,"Crime,Drama,Thriller",6.7,34668
619,tt6285944,movie,The Banker,The Banker,2020,120,"Biography,Drama",7.3,34820
610,tt10350626,movie,Gunjan Saxena: The Kargil Girl,Gunjan Saxena: The Kargil Girl,2020,112,"Action,Biography,Drama",5.5,35492
46,tt11057644,movie,The Christmas Chronicles: Part Two,The Christmas Chronicles: Part Two,2020,112,"Adventure,Comedy,Family",6,35542
1158,tt8108274,movie,Tanhaji: The Unsung Warrior,Tanhaji: The Unsung Warrior,2020,135,"Action,Biography,Drama",7.5,35880
1569,tt9606374,movie,On the Rocks,On the Rocks,2020,96,"Comedy,Drama,Romance",6.4,36065
1018,tt10521092,movie,The Forgotten Battle,De slag om de Schelde,2020,124,"Drama,War",7.1,36677
1846,tt9784456,movie,The Kissing Booth 2,The Kissing Booth 2,2020,134,"Comedy,Romance",5.7,37188
614,tt8850222,movie,Peninsula,Busanhaeng 2: Bando,2020,116,"Action,Horror,Thriller",5.5,37377
8,tt10003008,movie,The Rental,The Rental,2020,88,"Drama,Horror,Mystery",5.7,37650
631,tt10362466,movie,After We Collided,After We Collided,2020,105,"Drama,Romance",5,37734
392,tt8633462,movie,"Quo Vadis, Aida?","Quo vadis, Aida?",2020,101,"Drama,History,War",8,37774
403,tt5867314,movie,The Empty Man,The Empty Man,2020,137,"Drama,Horror,Mystery",6.2,37781
208,tt3907584,movie,All the Bright Places,All the Bright Places,2020,107,"Drama,Romance",6.6,37907
117,tt5198068,movie,Wolfwalkers,WolfWalkers,2020,103,"Action,Adventure,Animation",8,38066
837,tt12749596,movie,Host,Host,2020,57,"Horror,Mystery",6.5,38764
1032,tt10530176,movie,The Call,Kol,2020,112,"Crime,Horror,Mystery",7.1,42701
1681,tt9683478,movie,The Half of It,The Half of It,2020,104,"Comedy,Drama",6.9,42900
363,tt5797184,movie,Escape from Pretoria,Escape from Pretoria,2020,106,"Biography,Crime,Mystery",6.8,42986
415,tt7212754,movie,Ludo,Ludo,2020,150,"Action,Comedy,Crime",7.6,43141
1588,tt9619798,movie,The Wrong Missy,The Wrong Missy,2020,90,"Comedy,Romance",5.7,44892
426,tt5918982,movie,Possessor,Possessor,2020,103,"Horror,Mystery,Sci-Fi",6.5,45094
1295,tt9354842,movie,To All the Boys: P.S. I Still Love You,To All the Boys: P.S. I Still Love You,2020,101,"Comedy,Drama,Romance",6.1,45791
104,tt6772802,movie,Hillbilly Elegy,Hillbilly Elegy,2020,116,Drama,6.7,46033
34,tt0805647,movie,The Witches,The Witches,2020,106,"Adventure,Comedy,Family",5.4,46184
2529,tt2235695,movie,Rebecca,Rebecca,2020,123,"Drama,Mystery,Romance",6,46189
300,tt8522006,movie,Happiest Season,Happiest Season,2020,102,"Comedy,Romance",6.6,47066
1191,tt10620868,movie,#Alive,#Saraitda,2020,98,"Action,Drama,Horror",6.3,47099
279,tt8508734,movie,His House,His House,2020,93,"Drama,Horror,Thriller",6.5,47938
2028,tt11024272,movie,The Babysitter: Killer Queen,The Babysitter: Killer Queen,2020,101,"Comedy,Horror",5.8,50179
322,tt8544498,movie,The Way Back,The Way Back,2020,108,"Drama,Sport",6.7,52227
178,tt2850386,movie,The Croods: A New Age,The Croods: A New Age,2020,95,"Adventure,Animation,Comedy",6.9,52293
1669,tt1086064,movie,Bill & Ted Face the Music,Bill & Ted Face the Music,2020,91,"Adventure,Comedy,Music",5.9,52652
1832,tt9777644,movie,Da 5 Bloods,Da 5 Bloods,2020,154,"Adventure,Drama,War",6.5,54879
278,tt11161474,movie,Pieces of a Woman,Pieces of a Woman,2020,126,Drama,7,55789
618,tt7504726,movie,The Call of the Wild,The Call of the Wild,2020,100,"Adventure,Drama,Family",6.7,55853
945,tt1838556,movie,Honest Thief,Honest Thief,2020,99,"Action,Thriller",6,57116
5,tt0983946,movie,Fantasy Island,Fantasy Island,2020,109,"Fantasy,Horror,Mystery",4.9,57431
996,tt10514222,movie,Ma Rainey's Black Bottom,Ma Rainey's Black Bottom,2020,94,"Drama,Music",6.9,57544
1326,tt10682266,movie,Hubie Halloween,Hubie Halloween,2020,103,"Comedy,Horror,Mystery",5.2,58089
611,tt10350922,movie,Laxmii,Laxmii,2020,141,"Action,Comedy,Horror",2.5,58661
1107,tt9214832,movie,Emma.,Emma.,2020,124,"Comedy,Drama,Romance",6.7,61753
555,tt8784956,movie,Ava,Ava,2020,96,"Action,Drama,Thriller",5.5,62177
1702,tt11655202,movie,Riders of Justice,Retfærdighedens ryttere,2020,116,"Action,Comedy,Drama",7.5,62449
1341,tt12888462,movie,My Octopus Teacher,My Octopus Teacher,2020,85,Documentary,8.1,62660
1761,tt9731534,movie,The Night House,The Night House,2020,107,"Horror,Mystery,Thriller",6.5,65973
721,tt6475714,movie,Monster Hunter,Monster Hunter,2020,103,"Action,Adventure,Fantasy",5.2,67406
46,tt6673612,movie,Dolittle,Dolittle,2020,101,"Adventure,Comedy,Family",5.6,70601
1760,tt10919380,movie,Freaky,Freaky,2020,102,"Comedy,Horror,Thriller",6.3,71359
2043,tt11032374,movie,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,2020,117,"Action,Adventure,Animation",8.2,71501
127,tt8368512,movie,The Courier,The Courier,2020,112,"Drama,History,Mystery",7.2,72427
469,tt10280276,movie,Coolie No. 1,Coolie No. 1,2020,134,"Action,Comedy,Romance",4.2,74161
94,tt10059518,movie,Unhinged,Unhinged,2020,90,"Action,Thriller",6,76029
1691,tt9686708,movie,The King of Staten Island,The King of Staten Island,2020,136,"Comedy,Drama",7.1,76130
1952,tt9866072,movie,Holidate,Holidate,2020,104,"Comedy,Romance",6.1,78212
732,tt7638348,movie,Boss Level,Boss Level,2020,100,"Action,Adventure,Comedy",6.8,78348
1086,tt10554232,movie,Dara of Jasenovac,Dara iz Jasenovca,2020,130,"Drama,War",8.1,81797
1184,tt10618286,movie,Mank,Mank,2020,131,"Biography,Comedy,Drama",6.8,82137
2850,tt1634106,movie,Bloodshot,Bloodshot,2020,109,"Action,Adventure,Sci-Fi",5.7,83936
455,tt4682266,movie,The New Mutants,The New Mutants,2020,94,"Action,Horror,Mystery",5.3,88432
1053,tt10539608,movie,The Midnight Sky,The Midnight Sky,2020,118,"Adventure,Drama,Sci-Fi",5.7,88825
1137,tt11464826,movie,The Social Dilemma,The Social Dilemma,2020,94,"Documentary,Drama",7.6,88916
394,tt8633478,movie,Run,Run,2020,90,"Mystery,Thriller",6.7,94422
190,tt6878306,movie,News of the World,News of the World,2020,118,"Adventure,Drama,Western",6.8,95030
1212,tt10633456,movie,Minari,Minari,2020,115,Drama,7.4,95366
348,tt5774060,movie,Underwater,Underwater,2020,95,"Action,Horror,Sci-Fi",5.9,96017
910,tt7886848,movie,Sadak 2,Sadak 2,2020,133,"Action,Drama",1.2,96636
387,tt8629748,movie,Spenser Confidential,Spenser Confidential,2020,111,"Action,Comedy,Crime",6.2,96803
665,tt7550000,movie,Project Power,Project Power,2020,113,"Action,Crime,Sci-Fi",6,97002
1703,tt10886166,movie,365 Days,365 dni,2020,114,"Drama,Romance",3.3,97623
964,tt7939766,movie,I'm Thinking of Ending Things,I'm Thinking of Ending Things,2020,134,"Drama,Thriller",6.6,99002
345,tt8580274,movie,Eurovision Song Contest: The Story of Fire Saga,Eurovision Song Contest: The Story of Fire Saga,2020,123,"Comedy,Music",6.5,101666
275,tt8503618,movie,Hamilton,Hamilton,2020,160,"Biography,Drama,History",8.3,111554
489,tt6048922,movie,Greyhound,Greyhound,2020,91,"Action,Drama,History",7,112965
293,tt10189514,movie,Soorarai Pottru,Soorarai Pottru,2020,153,"Action,Drama",8.7,123501
1288,tt8244784,movie,The Hunt,The Hunt,2020,90,"Action,Horror,Thriller",6.5,127379
808,tt7737786,movie,Greenland,Greenland,2020,119,"Action,Thriller",6.4,131572
1163,tt8110330,movie,Dil Bechara,Dil Bechara,2020,101,"Comedy,Drama,Romance",8.3,134472
2427,tt2222042,movie,Love and Monsters,Love and Monsters,2020,109,"Action,Adventure,Comedy",6.9,143931
1995,tt9893250,movie,I Care a Lot,I Care a Lot,2020,118,"Comedy,Crime,Drama",6.4,144538
551,tt7395114,movie,The Devil All the Time,The Devil All the Time,2020,138,"Crime,Drama,Thriller",7.1,151155
2199,tt13143964,movie,Borat Subsequent Moviefilm,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,2020,95,Comedy,6.6,152462
173,tt3794354,movie,Sonic the Hedgehog,Sonic the Hedgehog,2020,99,"Action,Adventure,Comedy",6.5,157405
417,tt4566758,movie,Mulan,Mulan,2020,115,"Action,Adventure,Drama",5.8,158137
359,tt7146812,movie,Onward,Onward,2020,102,"Adventure,Animation,Comedy",7.4,168059
4064,tt1502397,movie,Bad Boys for Life,Bad Boys for Life,2020,124,"Action,Comedy,Crime",6.5,173592
1441,tt9484998,movie,Palm Springs,Palm Springs,2020,90,"Comedy,Fantasy,Mystery",7.4,180351
1824,tt9770150,movie,Nomadland,Nomadland,2020,107,Drama,7.3,180861
674,tt7556122,movie,The Old Guard,The Old Guard,2020,125,"Action,Thriller",6.7,181827
455,tt10272386,movie,The Father,The Father,2020,97,"Drama,Mystery",8.2,188958
478,tt10288566,movie,Another Round,Druk,2020,117,Drama,7.7,191643
1387,tt1070874,movie,The Trial of the Chicago 7,The Trial of the Chicago 7,2020,129,"Drama,History,Thriller",7.7,191869
1591,tt9620292,movie,Promising Young Woman,Promising Young Woman,2020,113,"Crime,Drama,Mystery",7.5,208999
885,tt7846844,movie,Enola Holmes,Enola Holmes,2020,123,"Action,Adventure,Crime",6.6,216161
1013,tt1051906,movie,The Invisible Man,The Invisible Man,2020,124,"Drama,Horror,Mystery",7.1,252429
717,tt8936646,movie,Extraction,Extraction,2020,116,"Action,Thriller",6.8,260056
789,tt7713068,movie,Birds of Prey,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,2020,109,"Action,Comedy,Crime",6.1,262725
70,tt8332922,movie,A Quiet Place Part II,A Quiet Place Part II,2020,97,"Drama,Horror,Sci-Fi",7.2,269136
344,tt7126948,movie,Wonder Woman 1984,Wonder Woman 1984,2020,151,"Action,Adventure,Fantasy",5.4,289823
1134,tt2948372,movie,Soul,Soul,2020,100,"Adventure,Animation,Comedy",8,374479
84,tt6723592,movie,Tenet,Tenet,2020,150,"Action,Sci-Fi,Thriller",7.3,582458
1255,tt12861508,movie,Survive the Game,Survive the Game,2021,97,"Action,Thriller",3.1,5020
3990,tt13583144,movie,The Minimalists: Less Is Now,The Minimalists: Less Is Now,2021,53,Documentary,5.9,5037
505,tt10300570,movie,Kadaisi Vivasayi,Kadaisi Vivasayi,2021,122,Drama,8.8,5042
1179,tt9274670,movie,13 Minutes,13 Minutes,2021,108,"Action,Drama,Thriller",4.7,5053
1726,tt11658120,movie,Xtreme,Xtremo,2021,111,"Action,Crime,Drama",5.8,5089
2600,tt11892272,movie,The Laws of the Border,Las leyes de la frontera,2021,127,Thriller,6.9,5089
483,tt12625756,movie,Churuli,Churuli,2021,120,"Fantasy,Mystery,Sci-Fi",7,5089
570,tt14025788,movie,Baggio: The Divine Ponytail,Il Divin Codino,2021,91,"Biography,Drama,Sport",6.1,5103
3824,tt12358104,movie,Two,Dos,2021,70,"Drama,Mystery,Thriller",4.3,5113
1627,tt11640022,movie,Chakra,Chakra,2021,131,"Action,Crime,Thriller",6.3,5143
2314,tt14527836,movie,Recalled,Naeileui gieok,2021,99,"Drama,Mystery,Thriller",6.7,5188
1496,tt11591424,movie,The Stay,The Stay,2021,87,"Drama,Horror,Mystery",3.7,5197
4415,tt13698928,movie,Silence: Can You Hear It,Silence... Can You Hear It?,2021,136,"Crime,Thriller",6.5,5201
1675,tt3031654,movie,Ennio,Ennio,2021,156,"Biography,Documentary,History",8.2,5217
425,tt7230750,movie,The Velvet Underground,The Velvet Underground,2021,121,"Documentary,Music",7.3,5254
1334,tt12887178,movie,14 Phere,14 Phere,2021,111,"Comedy,Romance",6.3,5258
133,tt10083174,movie,The Stairs,The Stairs,2021,92,"Horror,Mystery",4.3,5293
2316,tt11807888,movie,The Grandmother,La abuela,2021,100,Horror,5.9,5302
432,tt5932368,movie,Vanquish,Vanquish,2021,94,"Action,Thriller",3,5303
524,tt8760670,movie,Mona Lisa and the Blood Moon,Mona Lisa and the Blood Moon,2021,106,"Fantasy,Thriller",6.2,5313
874,tt11388278,movie,A Week Away,A Week Away,2021,94,"Drama,Family,Musical",5.7,5365
2522,tt14577300,movie,Fortress,Fortress,2021,99,"Action,Thriller",3.3,5372
626,tt10360772,movie,My Best Friend Anne Frank,Mijn beste vriendin Anne Frank,2021,103,Drama,6.3,5402
3840,tt13544716,movie,My Hero Academia: World Heroes' Mission,Boku no hîrô akademia THE MOVIE: Wârudo Hîrôzu Misshon,2021,101,"Action,Adventure,Animation",7.1,5405
742,tt7646322,movie,The Devil Below,Shookum Hills,2021,88,"Horror,Mystery,Thriller",4.3,5439
1453,tt10738536,movie,Delicious,Délicieux,2021,112,"Comedy,Drama,History",7,5496
523,tt11263022,movie,The Seventh Day,The Seventh Day,2021,87,"Horror,Mystery",4.5,5507
3679,tt13502736,movie,Suedi,Suedi,2021,89,"Comedy,Drama",6,5517
721,tt14058484,movie,Biggie: I Got a Story to Tell,Biggie: I Got a Story to Tell,2021,97,"Biography,Documentary,Music",6.8,5517
4219,tt13648224,movie,We're All Going to the World's Fair,We're All Going to the World's Fair,2021,86,"Drama,Horror",5.4,5528
1043,tt9173154,movie,Separation,Separation,2021,107,"Drama,Horror,Mystery",4.7,5540
323,tt8545482,movie,Zone 414,Zone 414,2021,98,"Adventure,Crime,Drama",5,5563
2902,tt13317694,movie,Have You Ever Seen Fireflies?,Sen Hiç Ates Böcegi Gördün Mü?,2021,113,"Comedy,Drama",6.2,5567
2200,tt13143988,movie,Nail Polish,Nail Polish,2021,128,Drama,7.3,5567
1002,tt10515864,movie,Furioza,Furioza,2021,139,"Action,Crime,Drama",6.3,5601
4813,tt13842562,movie,Pelé,Pelé,2021,108,"Biography,Documentary,Sport",7,5624
1231,tt9314984,movie,The Power,The Power,2021,92,"Drama,Fantasy,Horror",5.5,5641
1267,tt9340892,movie,All My Friends Hate Me,All My Friends Hate Me,2021,93,"Comedy,Horror",6.3,5688
771,tt10406596,movie,You Are Not My Mother,You Are Not My Mother,2021,93,"Drama,Horror",5.8,5712
3471,tt12223548,movie,The Bezonians,The Bezonians,2021,98,"Comedy,Crime,Drama",4.5,5720
988,tt7972012,movie,OSS 117: From Africa with Love,OSS 117: Alerte rouge en Afrique noire,2021,117,"Action,Comedy",5.8,5727
297,tt10192704,movie,My True Fairytale,My True Fairytale,2021,86,"Drama,Mystery",5.6,5731
1837,tt10944596,movie,Here Today,Here Today,2021,117,"Comedy,Drama,Music",6.7,5773
254,tt12528166,movie,Out of Death,Out of Death,2021,96,"Crime,Thriller",3.3,5780
4112,tt15036416,movie,Shiny_Flakes: The Teenage Drug Lord,Shiny_Flakes: The Teenage Drug Lord,2021,96,"Biography,Crime,Documentary",7.3,5836
1208,tt8165192,movie,Raging Fire,Nou fo,2021,126,"Action,Adventure,Crime",6.5,5859
4640,tt15174116,movie,Dashcam,Dashcam,2021,80,Horror,4.6,5880
1319,tt9373688,movie,Settlers,Settlers,2021,103,"Drama,Sci-Fi,Thriller",4.8,5890
187,tt12496706,movie,The Advent Calendar,Le calendrier,2021,104,"Horror,Thriller",6.3,5898
737,tt8956324,movie,Warning,Warning,2021,86,"Drama,Horror,Sci-Fi",4.6,5920
1233,tt12851396,movie,Trollhunters: Rise of the Titans,Trollhunters: Rise of the Titans,2021,104,"Action,Adventure,Animation",6.6,5922
1128,tt9242528,movie,The Survivor,The Survivor,2021,129,"Biography,Drama,History",6.7,5976
368,tt8610436,movie,The Sparks Brothers,The Sparks Brothers,2021,140,"Biography,Comedy,Documentary",7.7,6000
3244,tt13392012,movie,Demonic,Demonic,2021,104,"Drama,Horror,Sci-Fi",4.3,6020
797,tt8999372,movie,Sir Alex Ferguson: Never Give In,Sir Alex Ferguson: Never Give In,2021,108,"Biography,Documentary,Sport",8.1,6056
4752,tt15206378,movie,7 Women and a Murder,7 donne e un mistero,2021,82,"Comedy,Crime,Mystery",5.4,6129
590,tt10342228,movie,The Shipment,The Shipment,2021,93,"Action,Crime,Drama",3.5,6171
3346,tt14812782,movie,Hit the Road,Jaddeh Khaki,2021,93,"Comedy,Drama,Music",7.3,6196
973,tt10505316,movie,Lost Illusions,Illusions perdues,2021,149,"Drama,Romance",7.4,6201
1254,tt12861212,movie,Chhorii,Chhorii,2021,129,"Drama,Horror,Thriller",6.7,6205
1188,tt14199590,movie,One Shot,One Shot,2021,96,"Action,Thriller",5.6,6211
2036,tt11738830,movie,The Beta Test,The Beta Test,2021,93,"Comedy,Drama,Horror",6.1,6221
2657,tt13265876,movie,Apex,Apex,2021,93,"Action,Sci-Fi,Thriller",3,6262
1498,tt15655276,movie,Yara,Yara,2021,96,"Crime,Drama,Thriller",6.3,6281
162,tt8399720,movie,Tina,Tina,2021,118,"Biography,Documentary,Music",7.9,6288
280,tt5624466,movie,Son,Son,2021,98,"Horror,Thriller",5.6,6305
582,tt10339052,movie,Best Sellers,Best Sellers,2021,102,"Comedy,Drama",6.2,6310
3871,tt13551614,movie,Kuruthi,Kuruthi,2021,122,Thriller,7.5,6324
846,tt14091818,movie,Ajeeb Daastaans,Ajeeb Daastaans,2021,142,"Drama,Romance",6.7,6338
3364,tt13421132,movie,Sunny,Sunny,2021,93,"Crime,Drama,Thriller",6.7,6420
